666 1 3
523 1 3
508 1 3
525 1 1
340 1 1
544 1 3
402 1 1
-1 -1 4
-1 -1 2
562 1 3
411 1 1
688 1 3
-1 -1 2
570 1 4
710 1 1
819 1 3
703 1 3
557 1 3
617 1 3
531 1 3
527 1 3
547 1 1
598 1 3
431 1 1
488 1 1
-1 -1 4
469 1 1
704 1 3
-1 -1 4
534 1 1
443 1 1
372 1 1
-1 -1 2
368 1 1
457 1 1
415 1 1
718 1 3
492 1 1
421 1 1
628 1 3
429 1 1
619 1 3
474 1 1
581 1 3
-1 -1 2
399 1 1
594 1 3
607 1 3
469 1 1
562 1 3
-1 -1 4
-1 -1 4
-1 -1 4
-1 -1 2
-1 -1 2
-1 -1 4
-1 -1 2
670 1 3
454 1 1
-1 -1 4
-1 -1 2
-1 -1 4
542 1 1
516 1 3
-1 -1 2
-1 -1 4
-1 -1 4
-1 -1 4
-1 -1 4
-1 -1 4
-1 -1 4
-1 -1 2
-1 -1 4
-1 -1 2
-1 -1 2
783 1 3
-1 -1 2
-1 -1 4
723 1 3
-1 -1 2
-1 -1 2
-1 -1 2
528 1 1
-1 -1 2
-1 -1 2
-1 -1 2
-1 -1 4
-1 -1 2
-1 -1 2
-1 -1 4
-1 -1 2
-1 -1 4
-1 -1 2
-1 -1 4
527 1 1
-1 -1 2
-1 -1 4
-1 -1 4
-1 -1 2
-1 -1 4
-1 -1 2
699 1 3
-1 -1 4
633 1 1
954 1 3
470 1 1
-1 -1 2
419 1 1
746 1 3
496 1 1
654 1 3
626 1 3
545 1 1
488 1 1
432 1 1
686 1 3
581 1 3
563 1 1
442 1 1
647 1 3
-1 -1 2
600 1 3
464 1 1
456 1 1
705 1 3
606 1 3
461 1 1
655 1 3
427 1 1
663 1 3
544 1 3
-1 -1 2
466 1 1
734 1 3
-1 -1 4
440 1 1
791 1 3
469 1 1
426 1 1
434 1 1
792 1 3
-1 -1 4
436 1 1
816 1 3
433 1 1
-1 -1 4
527 1 3
453 1 1
757 1 3
698 1 3
539 1 1
-1 -1 4
802 1 3
-1 -1 2
-1 -1 4
-1 -1 2
464 1 1
-1 -1 2
-1 -1 4
-1 -1 2
-1 -1 4
-1 -1 4
-1 -1 2
-1 -1 2
-1 -1 2
-1 -1 4
-1 -1 4
-1 -1 2
-1 -1 2
-1 -1 4
507 1 1
-1 -1 4
-1 -1 2
-1 -1 2
-1 -1 4
-1 -1 4
-1 -1 2
-1 -1 4
-1 -1 2
-1 -1 4
-1 -1 4
530 1 1
-1 -1 2
-1 -1 4
694 1 3
-1 -1 2
-1 -1 4
-1 -1 2
-1 -1 2
-1 -1 2
-1 -1 4
777 1 3
-1 -1 2
-1 -1 4
-1 -1 2
687 1 3
-1 -1 4
-1 -1 2
-1 -1 4
-1 -1 4
494 1 1
389 1 1
397 1 1
368 1 2
821 1 3
701 1 3
533 1 1
-1 -1 4
707 1 3
-1 -1 2
558 1 3
503 1 1
