668 1 3
619 1 3
485 1 3
494 1 1
324 1 1
642 1 3
389 1 1
-1 -1 4
446 1 2
669 1 3
658 1 1
698 1 3
-1 -1 2
-1 -1 4
475 1 1
739 1 3
580 1 3
612 1 3
594 1 3
605 1 3
584 1 3
573 1 1
706 1 3
438 1 1
397 1 1
-1 -1 4
462 1 1
589 1 3
-1 -1 4
471 1 1
393 1 1
399 1 1
340 1 2
-1 -1 1
420 1 1
376 1 1
803 1 3
442 1 1
408 1 1
606 1 3
602 1 1
740 1 3
442 1 1
727 1 3
-1 -1 2
617 1 1
766 1 3
612 1 3
430 1 1
601 1 3
-1 -1 4
-1 -1 4
-1 -1 4
-1 -1 2
-1 -1 2
-1 -1 4
-1 -1 2
657 1 3
616 1 1
-1 -1 4
-1 -1 2
-1 -1 4
575 1 1
773 1 3
-1 -1 2
-1 -1 4
-1 -1 4
-1 -1 4
-1 -1 4
-1 -1 4
-1 -1 4
-1 -1 2
-1 -1 4
-1 -1 2
-1 -1 2
823 1 3
-1 -1 2
-1 -1 4
633 1 3
-1 -1 2
-1 -1 2
-1 -1 2
569 1 1
-1 -1 2
-1 -1 2
-1 -1 2
-1 -1 4
-1 -1 2
-1 -1 2
-1 -1 4
-1 -1 2
-1 -1 4
-1 -1 2
-1 -1 4
655 1 1
-1 -1 2
-1 -1 4
-1 -1 4
-1 -1 2
-1 -1 4
-1 -1 2
765 1 3
-1 -1 4
529 1 1
775 1 3
595 1 1
-1 -1 2
554 1 1
731 1 3
579 1 1
853 1 3
703 1 3
627 1 1
435 1 1
519 1 1
572 1 3
749 1 3
545 1 1
358 1 1
607 1 3
337 1 2
746 1 3
747 1 1
482 1 1
633 1 3
693 1 3
632 1 1
679 1 3
707 1 1
770 1 3
704 1 3
-1 -1 2
380 1 1
680 1 3
-1 -1 4
1078 1 1
732 1 3
420 1 1
417 1 1
373 1 1
627 1 3
-1 -1 4
691 1 1
639 1 3
426 1 1
-1 -1 4
730 1 3
717 1 1
763 1 3
651 1 3
620 1 1
-1 -1 4
650 1 3
-1 -1 2
-1 -1 4
-1 -1 2
388 1 1
-1 -1 2
-1 -1 4
-1 -1 2
-1 -1 4
-1 -1 4
-1 -1 2
-1 -1 2
-1 -1 2
-1 -1 4
-1 -1 4
-1 -1 2
-1 -1 2
-1 -1 4
671 1 1
-1 -1 4
-1 -1 2
-1 -1 2
-1 -1 4
-1 -1 4
-1 -1 2
-1 -1 4
-1 -1 2
-1 -1 4
-1 -1 4
569 1 1
-1 -1 2
-1 -1 4
845 1 3
-1 -1 2
-1 -1 4
-1 -1 2
-1 -1 2
-1 -1 2
-1 -1 4
772 1 3
-1 -1 2
-1 -1 4
-1 -1 2
794 1 3
-1 -1 4
-1 -1 2
-1 -1 4
-1 -1 4
527 1 1
493 1 1
433 1 1
-1 -1 2
683 1 3
717 1 3
812 1 1
-1 -1 4
750 1 3
-1 -1 2
1031 1 3
811 1 1
-1 -1 2
745 1 3
673 1 3
610 1 3
-1 -1 2
728 1 3
501 1 1
692 1 3
-1 -1 4
656 1 3
517 1 1
837 1 3
-1 -1 4
762 1 3
698 1 3
622 1 1
399 1 1
393 1 1
391 1 1
589 1 3
382 1 1
563 1 4
919 1 3
662 1 1
428 1 1
472 1 1
1057 1 3
736 1 1
458 1 1
755 1 3
470 1 1
792 1 3
646 1 3
682 1 3
599 1 1
401 1 1
387 1 1
639 1 3
445 1 2
-1 -1 2
-1 -1 2
486 1 1
-1 -1 4
-1 -1 4
-1 -1 2
882 1 3
-1 -1 4
656 1 1
-1 -1 4
-1 -1 2
458 1 1
-1 -1 4
-1 -1 4
-1 -1 4
657 1 1
-1 -1 4
-1 -1 2
-1 -1 4
642 1 3
-1 -1 4
-1 -1 2
-1 -1 4
750 1 3
-1 -1 4
-1 -1 4
-1 -1 2
-1 -1 2
-1 -1 2
-1 -1 2
-1 -1 4
-1 -1 2
894 1 3
-1 -1 4
-1 -1 2
-1 -1 2
-1 -1 2
-1 -1 4
-1 -1 2
-1 -1 2
-1 -1 4
-1 -1 2
-1 -1 4
-1 -1 4
-1 -1 4
-1 -1 2
-1 -1 2
-1 -1 2
-1 -1 4
673 1 1
868 1 3
544 1 1
721 1 3
392 1 1
659 1 3
802 1 3
584 1 3
468 1 3
596 1 1
-1 -1 4
873 1 3
713 1 3
678 1 3
-1 -1 2
550 1 1
660 1 3
631 1 3
-1 -1 4
-1 -1 2
-1 -1 4
780 1 3
612 1 3
-1 -1 2
493 1 1
-1 -1 4
814 1 3
1188 1 1
781 1 3
545 1 1
478 1 1
913 1 3
472 1 1
414 1 1
323 1 1
290 1 1
276 1 1
1020 1 3
610 1 1
389 1 1
289 1 1
398 1 1
656 1 3
674 1 1
812 1 3
811 1 3
738 1 3
-1 -1 2
622 1 1
353 1 1
337 1 2
608 1 4
-1 -1 2
-1 -1 4
-1 -1 2
-1 -1 4
-1 -1 4
-1 -1 4
-1 -1 4
-1 -1 2
-1 -1 3
-1 -1 4
-1 -1 4
-1 -1 4
484 1 1
-1 -1 2
-1 -1 4
-1 -1 4
810 1 3
731 1 1
994 1 3
-1 -1 4
-1 -1 4
611 1 1
-1 -1 2
730 1 3
-1 -1 4
-1 -1 2
-1 -1 4
-1 -1 2
-1 -1 2
-1 -1 4
-1 -1 2
-1 -1 2
-1 -1 2
-1 -1 2
-1 -1 2
-1 -1 4
-1 -1 2
-1 -1 2
-1 -1 2
-1 -1 2
-1 -1 4
-1 -1 2
-1 -1 4
-1 -1 4
-1 -1 4
579 1 1
-1 -1 2
-1 -1 2
799 1 3
-1 -1 2
523 1 1
506 1 1
438 1 1
452 1 1
358 1 1
-1 -1 2
564 1 1
753 1 3
555 1 1
853 1 3
670 1 1
813 1 3
750 1 4
527 1 1
625 1 1
379 1 1
599 1 3
467 1 1
471 1 1
-1 -1 2
929 1 3
-1 -1 4
587 1 3
-1 -1 4
554 1 1
686 1 3
686 1 3
642 1 1
-1 -1 2
666 1 3
589 1 3
607 1 3
576 1 3
826 1 1
417 1 1
355 1 1
643 1 3
746 1 3
489 1 1
1177 1 3
698 1 3
463 1 3
-1 -1 4
432 1 1
566 1 3
568 1 3
438 1 1
566 1 3
-1 -1 4
418 1 1
-1 -1 2
-1 -1 2
-1 -1 2
-1 -1 2
-1 -1 2
492 1 1
-1 -1 2
651 1 4
-1 -1 2
-1 -1 4
-1 -1 2
-1 -1 4
-1 -1 3
-1 -1 2
-1 -1 2
-1 -1 2
-1 -1 4
-1 -1 2
-1 -1 2
669 1 1
-1 -1 4
859 1 3
742 1 4
949 1 3
-1 -1 2
-1 -1 4
-1 -1 4
-1 -1 2
522 1 1
-1 -1 4
-1 -1 4
-1 -1 4
-1 -1 4
-1 -1 2
-1 -1 2
-1 -1 2
-1 -1 4
-1 -1 4
802 1 2
-1 -1 4
-1 -1 4
-1 -1 4
1222 1 3
-1 -1 2
-1 -1 4
-1 -1 4
-1 -1 2
-1 -1 4
