1218 1 3
704 1 3
480 1 3
623 1 1
297 1 1
613 1 3
517 1 1
-1 -1 4
-1 -1 2
491 1 3
660 1 1
474 1 3
-1 -1 2
422 1 4
-1 -1 1
756 1 3
704 1 3
605 1 3
474 1 3
628 1 3
493 1 3
631 1 1
638 1 3
492 1 1
294 1 1
-1 -1 4
462 1 1
900 1 3
-1 -1 4
412 1 1
434 1 1
299 1 1
-1 -1 2
533 1 1
325 1 1
326 1 1
724 1 3
549 1 1
332 1 1
691 1 3
533 1 1
512 1 3
552 1 1
546 1 3
-1 -1 2
505 1 1
664 1 3
551 1 3
422 1 1
545 1 3
457 1 4
-1 -1 4
-1 -1 4
380 1 2
-1 -1 2
568 1 4
-1 -1 2
734 1 3
636 1 1
-1 -1 4
-1 -1 2
-1 -1 4
530 1 1
946 1 3
-1 -1 2
-1 -1 4
-1 -1 4
-1 -1 4
-1 -1 4
-1 -1 4
-1 -1 4
-1 -1 2
-1 -1 4
-1 -1 2
-1 -1 2
672 1 3
-1 -1 2
-1 -1 4
543 1 3
-1 -1 2
-1 -1 2
-1 -1 2
360 1 1
-1 -1 2
-1 -1 2
-1 -1 2
-1 -1 4
-1 -1 2
-1 -1 2
-1 -1 4
-1 -1 2
-1 -1 4
-1 -1 2
-1 -1 4
760 1 1
-1 -1 2
-1 -1 4
-1 -1 4
-1 -1 2
-1 -1 4
-1 -1 2
596 1 3
-1 -1 4
534 1 1
597 1 3
641 1 1
-1 -1 2
463 1 1
712 1 3
564 1 1
570 1 3
642 1 3
641 1 1
422 1 1
408 1 1
692 1 3
633 1 3
637 1 1
410 1 1
869 1 3
-1 -1 2
621 1 3
599 1 1
387 1 1
721 1 3
579 1 3
526 1 1
587 1 3
427 1 1
539 1 3
461 1 3
-1 -1 2
418 1 1
636 1 3
525 1 4
644 1 1
887 1 3
784 1 1
485 1 1
339 1 1
846 1 3
-1 -1 4
424 1 1
705 1 3
583 1 1
-1 -1 4
674 1 3
586 1 1
775 1 3
661 1 3
543 1 1
-1 -1 4
668 1 3
-1 -1 2
-1 -1 4
-1 -1 2
479 1 1
-1 -1 2
-1 -1 4
317 1 2
-1 -1 4
-1 -1 4
-1 -1 2
-1 -1 2
-1 -1 2
-1 -1 4
-1 -1 4
-1 -1 2
-1 -1 2
-1 -1 4
463 1 1
-1 -1 4
-1 -1 2
-1 -1 2
-1 -1 4
-1 -1 4
-1 -1 2
-1 -1 4
-1 -1 2
-1 -1 4
-1 -1 4
488 1 1
-1 -1 2
-1 -1 4
782 1 3
-1 -1 2
-1 -1 4
-1 -1 2
-1 -1 2
-1 -1 2
-1 -1 4
675 1 3
-1 -1 2
-1 -1 4
-1 -1 2
514 1 3
-1 -1 4
-1 -1 2
-1 -1 4
-1 -1 4
382 1 1
1235 1 1
-1 -1 1
263 1 2
952 1 3
848 1 3
595 1 1
-1 -1 4
1017 1 3
-1 -1 2
651 1 3
643 1 1
-1 -1 2
839 1 3
579 1 3
503 1 3
-1 -1 2
654 1 3
708 1 1
671 1 3
-1 -1 4
678 1 3
556 1 1
925 1 3
-1 -1 4
820 1 3
812 1 3
568 1 1
580 1 1
350 1 1
410 1 1
816 1 3
560 1 1
-1 -1 4
639 1 3
535 1 1
666 1 1
477 1 1
800 1 3
626 1 1
484 1 1
814 1 3
865 1 1
645 1 3
545 1 3
462 1 3
447 1 1
385 1 1
308 1 1
796 1 3
-1 -1 2
-1 -1 2
-1 -1 2
536 1 1
-1 -1 4
-1 -1 4
435 1 2
755 1 3
-1 -1 4
596 1 1
-1 -1 4
-1 -1 2
507 1 1
-1 -1 4
-1 -1 4
-1 -1 4
650 1 1
