949 1 3
704 1 3
591 1 3
540 1 1
429 1 1
700 1 3
567 1 1
-1 -1 4
-1 -1 2
768 1 3
593 1 1
790 1 3
-1 -1 2
-1 -1 4
428 1 1
806 1 3
605 1 3
623 1 3
718 1 3
750 1 3
669 1 3
454 1 1
686 1 3
438 1 1
383 1 1
-1 -1 4
597 1 1
736 1 3
-1 -1 4
512 1 1
519 1 1
384 1 1
-1 -1 2
410 1 1
461 1 1
428 1 1
-1 -1 3
464 1 1
495 1 1
813 1 3
468 1 1
667 1 3
415 1 1
656 1 3
-1 -1 2
444 1 1
679 1 3
653 1 3
558 1 1
768 1 3
-1 -1 4
-1 -1 4
-1 -1 4
-1 -1 2
-1 -1 2
-1 -1 4
-1 -1 2
690 1 3
619 1 1
-1 -1 4
-1 -1 2
-1 -1 4
521 1 1
1019 1 3
-1 -1 2
-1 -1 4
-1 -1 4
-1 -1 4
-1 -1 4
-1 -1 4
-1 -1 4
-1 -1 2
-1 -1 4
-1 -1 2
-1 -1 2
786 1 3
-1 -1 2
-1 -1 4
-1 -1 3
426 1 2
-1 -1 2
-1 -1 2
481 1 1
-1 -1 2
-1 -1 2
-1 -1 2
-1 -1 4
-1 -1 2
-1 -1 2
-1 -1 4
-1 -1 2
-1 -1 4
-1 -1 2
-1 -1 4
541 1 1
-1 -1 2
-1 -1 4
-1 -1 4
-1 -1 2
-1 -1 4
-1 -1 2
818 1 3
-1 -1 4
551 1 1
1393 1 3
671 1 1
-1 -1 2
394 1 1
-1 -1 3
464 1 1
682 1 3
608 1 3
519 1 1
372 1 1
327 1 1
681 1 3
573 1 3
433 1 1
412 1 1
696 1 3
-1 -1 2
610 1 3
496 1 1
414 1 1
724 1 3
537 1 3
422 1 1
747 1 3
420 1 1
633 1 3
541 1 3
-1 -1 2
428 1 1
745 1 3
-1 -1 4
461 1 1
584 1 3
670 1 1
399 1 1
353 1 1
559 1 3
-1 -1 4
472 1 1
697 1 3
413 1 1
-1 -1 4
514 1 3
400 1 1
675 1 3
582 1 3
435 1 1
-1 -1 4
549 1 3
-1 -1 2
-1 -1 4
-1 -1 2
451 1 1
-1 -1 2
-1 -1 4
-1 -1 2
-1 -1 4
-1 -1 4
-1 -1 2
-1 -1 2
-1 -1 2
-1 -1 4
-1 -1 4
-1 -1 2
-1 -1 2
-1 -1 4
445 1 1
-1 -1 4
-1 -1 2
-1 -1 2
-1 -1 4
-1 -1 4
-1 -1 2
-1 -1 4
-1 -1 2
-1 -1 4
-1 -1 4
484 1 1
-1 -1 2
-1 -1 4
704 1 3
-1 -1 2
-1 -1 4
-1 -1 2
-1 -1 2
-1 -1 2
-1 -1 4
710 1 3
-1 -1 2
-1 -1 4
-1 -1 2
733 1 3
-1 -1 4
-1 -1 2
-1 -1 4
-1 -1 4
558 1 1
473 1 1
438 1 1
-1 -1 2
734 1 3
764 1 3
748 1 1
-1 -1 4
776 1 3
-1 -1 2
721 1 3
600 1 1
-1 -1 2
640 1 3
593 1 3
598 1 3
-1 -1 2
629 1 3
526 1 1
647 1 3
-1 -1 4
638 1 3
732 1 1
652 1 3
-1 -1 4
637 1 3
626 1 3
597 1 1
395 1 1
351 1 1
340 1 1
669 1 3
595 1 1
-1 -1 4
637 1 3
462 1 1
431 1 1
361 1 1
681 1 3
408 1 1
372 1 1
603 1 3
441 1 1
540 1 3
498 1 3
481 1 3
435 1 1
420 1 1
417 1 1
606 1 3
-1 -1 2
-1 -1 2
-1 -1 2
433 1 1
-1 -1 4
-1 -1 4
-1 -1 2
673 1 3
-1 -1 4
516 1 1
-1 -1 4
-1 -1 2
563 1 1
-1 -1 4
-1 -1 4
-1 -1 4
378 1 1
-1 -1 4
-1 -1 2
-1 -1 4
692 1 3
-1 -1 4
-1 -1 2
-1 -1 4
752 1 3
-1 -1 4
-1 -1 4
-1 -1 2
484 1 2
-1 -1 2
-1 -1 2
-1 -1 4
-1 -1 2
701 1 3
-1 -1 4
-1 -1 2
-1 -1 2
-1 -1 2
-1 -1 4
-1 -1 2
-1 -1 2
-1 -1 4
-1 -1 2
-1 -1 4
-1 -1 4
-1 -1 4
-1 -1 2
-1 -1 2
-1 -1 2
-1 -1 4
515 1 1
1012 1 3
608 1 1
763 1 3
546 1 1
651 1 3
547 1 3
559 1 3
516 1 3
496 1 1
-1 -1 4
706 1 3
600 1 3
477 1 3
-1 -1 2
466 1 1
718 1 3
578 1 3
-1 -1 4
-1 -1 2
-1 -1 4
730 1 3
575 1 3
-1 -1 2
480 1 1
-1 -1 4
645 1 3
791 1 1
656 1 3
495 1 1
381 1 1
572 1 3
505 1 1
369 1 1
318 1 1
335 1 1
281 1 1
727 1 3
476 1 1
414 1 1
326 1 1
300 1 1
715 1 3
559 1 1
605 1 3
565 1 3
539 1 3
-1 -1 2
398 1 1
401 1 1
-1 -1 2
-1 -1 4
-1 -1 2
-1 -1 4
-1 -1 2
-1 -1 4
-1 -1 4
-1 -1 4
-1 -1 4
-1 -1 2
753 1 3
-1 -1 4
-1 -1 4
-1 -1 4
638 1 1
-1 -1 2
-1 -1 4
-1 -1 4
884 1 3
668 1 1
658 1 3
-1 -1 4
-1 -1 4
453 1 1
-1 -1 2
769 1 3
-1 -1 4
-1 -1 2
-1 -1 4
-1 -1 2
-1 -1 2
-1 -1 4
-1 -1 2
-1 -1 2
-1 -1 2
-1 -1 2
-1 -1 2
-1 -1 4
-1 -1 2
-1 -1 2
-1 -1 2
-1 -1 2
-1 -1 4
-1 -1 2
-1 -1 4
-1 -1 4
-1 -1 4
739 1 1
-1 -1 2
-1 -1 2
743 1 3
-1 -1 2
499 1 1
413 1 1
316 1 1
350 1 1
336 1 1
362 1 2
411 1 1
775 1 3
432 1 1
688 1 3
503 1 1
581 1 3
-1 -1 4
587 1 1
464 1 1
378 1 1
750 1 3
500 1 1
408 1 1
-1 -1 2
732 1 3
-1 -1 4
869 1 3
-1 -1 4
-1 -1 1
846 1 3
614 1 3
526 1 1
540 1 2
949 1 3
699 1 3
659 1 3
582 1 3
587 1 1
536 1 1
367 1 1
730 1 3
571 1 3
576 1 1
654 1 3
542 1 3
499 1 3
-1 -1 4
441 1 1
653 1 3
467 1 3
565 1 1
708 1 3
-1 -1 4
571 1 1
-1 -1 2
-1 -1 2
-1 -1 2
-1 -1 2
-1 -1 2
592 1 1
-1 -1 2
-1 -1 4
-1 -1 2
-1 -1 4
-1 -1 2
-1 -1 4
716 1 3
-1 -1 2
-1 -1 2
-1 -1 2
-1 -1 4
-1 -1 2
-1 -1 2
514 1 1
-1 -1 4
845 1 3
-1 -1 4
682 1 3
-1 -1 2
-1 -1 4
-1 -1 4
-1 -1 2
480 1 1
-1 -1 4
-1 -1 4
-1 -1 4
-1 -1 4
-1 -1 2
-1 -1 2
-1 -1 2
-1 -1 4
-1 -1 4
-1 -1 2
-1 -1 4
-1 -1 4
-1 -1 4
740 1 3
-1 -1 2
-1 -1 4
-1 -1 4
-1 -1 2
-1 -1 4
