607 1 3
568 1 3
469 1 3
542 1 1
327 1 1
546 1 3
338 1 1
-1 -1 4
-1 -1 2
433 1 3
319 1 1
595 1 3
-1 -1 2
-1 -1 4
323 1 1
625 1 3
483 1 3
437 1 3
468 1 3
486 1 3
348 1 3
481 1 1
670 1 3
347 1 1
309 1 1
602 1 4
388 1 1
639 1 3
-1 -1 4
366 1 1
328 1 1
345 1 1
-1 -1 2
371 1 1
314 1 1
317 1 1
580 1 3
359 1 1
351 1 1
550 1 3
462 1 1
536 1 3
334 1 1
628 1 3
-1 -1 2
398 1 1
560 1 3
608 1 3
425 1 1
592 1 3
-1 -1 4
-1 -1 4
-1 -1 4
-1 -1 2
-1 -1 2
-1 -1 4
-1 -1 2
507 1 3
552 1 1
-1 -1 4
-1 -1 2
-1 -1 4
337 1 1
564 1 3
-1 -1 2
-1 -1 4
-1 -1 4
-1 -1 4
-1 -1 4
-1 -1 4
-1 -1 4
-1 -1 2
-1 -1 4
-1 -1 2
-1 -1 2
691 1 3
-1 -1 2
-1 -1 4
655 1 3
-1 -1 2
-1 -1 2
-1 -1 2
487 1 1
-1 -1 2
-1 -1 2
-1 -1 2
-1 -1 4
-1 -1 2
-1 -1 2
-1 -1 4
-1 -1 2
-1 -1 4
-1 -1 2
-1 -1 4
513 1 1
-1 -1 2
-1 -1 4
-1 -1 4
-1 -1 2
-1 -1 4
-1 -1 2
860 1 3
-1 -1 4
452 1 1
673 1 3
476 1 1
-1 -1 2
489 1 1
857 1 3
503 1 1
576 1 3
558 1 3
449 1 1
396 1 1
323 1 1
601 1 3
432 1 3
456 1 1
357 1 1
578 1 3
-1 -1 2
470 1 3
422 1 1
382 1 1
546 1 3
512 1 3
389 1 1
500 1 3
385 1 1
476 1 3
512 1 3
-1 -1 2
448 1 1
597 1 3
502 1 4
451 1 1
591 1 3
416 1 1
374 1 1
347 1 1
573 1 3
-1 -1 4
442 1 1
729 1 3
384 1 1
-1 -1 4
717 1 3
416 1 1
681 1 3
535 1 3
460 1 1
-1 -1 4
626 1 3
-1 -1 2
-1 -1 4
-1 -1 2
473 1 1
-1 -1 2
-1 -1 4
-1 -1 2
-1 -1 4
-1 -1 4
-1 -1 2
-1 -1 2
-1 -1 2
-1 -1 4
-1 -1 4
-1 -1 2
-1 -1 2
-1 -1 4
505 1 1
-1 -1 4
-1 -1 2
-1 -1 2
-1 -1 4
-1 -1 4
-1 -1 2
-1 -1 4
-1 -1 2
-1 -1 4
-1 -1 4
478 1 1
-1 -1 2
-1 -1 4
762 1 3
-1 -1 2
-1 -1 4
-1 -1 2
-1 -1 2
-1 -1 2
-1 -1 4
538 1 3
-1 -1 2
-1 -1 4
-1 -1 2
756 1 3
-1 -1 4
-1 -1 2
-1 -1 4
-1 -1 4
492 1 1
367 1 1
347 1 1
-1 -1 2
658 1 3
557 1 3
484 1 1
-1 -1 4
627 1 3
-1 -1 2
689 1 3
459 1 1
-1 -1 2
571 1 3
531 1 3
403 1 3
-1 -1 2
594 1 3
474 1 1
648 1 3
-1 -1 4
625 1 3
563 1 1
740 1 3
-1 -1 4
635 1 3
576 1 3
498 1 1
429 1 1
391 1 1
326 1 1
647 1 3
373 1 1
-1 -1 4
523 1 3
480 1 1
430 1 1
306 1 1
603 1 3
349 1 1
347 1 1
570 1 3
345 1 1
506 1 3
575 1 3
452 1 3
417 1 1
400 1 1
299 1 1
765 1 3
330 1 2
-1 -1 2
-1 -1 2
487 1 1
-1 -1 4
-1 -1 4
-1 -1 2
552 1 3
-1 -1 4
464 1 1
-1 -1 4
-1 -1 2
447 1 1
-1 -1 4
-1 -1 4
-1 -1 4
442 1 1
-1 -1 4
-1 -1 2
-1 -1 4
602 1 3
-1 -1 4
-1 -1 2
-1 -1 4
663 1 3
-1 -1 4
-1 -1 4
-1 -1 2
-1 -1 2
-1 -1 2
-1 -1 2
-1 -1 4
-1 -1 2
476 1 3
-1 -1 4
-1 -1 2
-1 -1 2
-1 -1 2
-1 -1 4
-1 -1 2
-1 -1 2
-1 -1 4
-1 -1 2
-1 -1 4
-1 -1 4
-1 -1 4
-1 -1 2
-1 -1 2
-1 -1 2
-1 -1 4
544 1 1
490 1 3
433 1 1
420 1 3
411 1 1
483 1 3
615 1 3
435 1 3
404 1 3
370 1 1
-1 -1 4
741 1 3
529 1 3
541 1 3
-1 -1 2
433 1 1
717 1 3
454 1 3
-1 -1 4
