537 1 3
517 1 3
422 1 3
475 1 1
303 1 1
583 1 3
409 1 1
508 1 4
-1 -1 2
763 1 3
523 1 1
656 1 3
-1 -1 2
-1 -1 4
492 1 1
785 1 3
691 1 3
726 1 3
558 1 3
454 1 3
567 1 3
505 1 1
643 1 3
513 1 1
443 1 1
-1 -1 4
366 1 1
822 1 3
551 1 4
511 1 1
543 1 1
425 1 1
-1 -1 2
535 1 1
445 1 1
389 1 1
668 1 3
508 1 1
427 1 1
758 1 3
498 1 1
606 1 3
438 1 1
620 1 3
-1 -1 2
463 1 1
628 1 3
612 1 3
460 1 1
744 1 3
-1 -1 4
-1 -1 4
-1 -1 4
-1 -1 2
-1 -1 2
-1 -1 4
-1 -1 2
721 1 3
554 1 1
-1 -1 4
-1 -1 2
-1 -1 4
576 1 1
765 1 3
-1 -1 2
-1 -1 4
-1 -1 4
-1 -1 4
-1 -1 4
-1 -1 4
-1 -1 4
-1 -1 2
-1 -1 4
-1 -1 2
-1 -1 2
688 1 3
-1 -1 2
-1 -1 4
722 1 3
-1 -1 2
-1 -1 2
-1 -1 2
539 1 1
-1 -1 2
-1 -1 2
-1 -1 2
-1 -1 4
-1 -1 2
-1 -1 2
-1 -1 4
-1 -1 2
-1 -1 4
-1 -1 2
-1 -1 4
463 1 1
-1 -1 2
-1 -1 4
-1 -1 4
-1 -1 2
-1 -1 4
-1 -1 2
735 1 3
-1 -1 4
551 1 1
865 1 3
528 1 1
-1 -1 2
534 1 1
947 1 3
497 1 1
726 1 3
792 1 3
555 1 1
400 1 1
357 1 1
684 1 3
553 1 3
513 1 1
437 1 1
574 1 3
-1 -1 2
752 1 3
470 1 1
413 1 1
603 1 3
531 1 3
482 1 1
675 1 3
410 1 1
538 1 3
551 1 3
-1 -1 2
477 1 1
572 1 3
588 1 4
550 1 1
662 1 3
510 1 1
412 1 1
329 1 1
617 1 3
-1 -1 4
478 1 1
829 1 3
540 1 1
-1 -1 4
678 1 3
486 1 1
714 1 3
563 1 3
464 1 1
-1 -1 4
659 1 3
-1 -1 2
-1 -1 4
-1 -1 2
477 1 1
-1 -1 2
-1 -1 4
-1 -1 2
-1 -1 4
-1 -1 4
-1 -1 2
-1 -1 2
-1 -1 2
-1 -1 4
-1 -1 4
-1 -1 2
-1 -1 2
-1 -1 4
498 1 1
-1 -1 4
-1 -1 2
-1 -1 2
-1 -1 4
-1 -1 4
-1 -1 2
-1 -1 4
-1 -1 2
-1 -1 4
-1 -1 4
