740 1 3
491 1 3
508 1 3
651 1 1
446 1 1
556 1 3
508 1 1
635 1 4
-1 -1 2
715 1 3
695 1 1
778 1 3
-1 -1 2
-1 -1 4
446 1 1
681 1 3
555 1 3
497 1 3
561 1 3
463 1 3
462 1 3
558 1 1
538 1 3
794 1 1
463 1 1
-1 -1 4
540 1 1
540 1 3
-1 -1 4
433 1 1
568 1 1
479 1 1
-1 -1 2
412 1 1
337 1 1
391 1 1
714 1 3
514 1 1
411 1 1
645 1 3
425 1 1
422 1 3
373 1 1
595 1 3
-1 -1 2
391 1 1
390 1 3
484 1 3
606 1 1
520 1 3
-1 -1 4
-1 -1 4
-1 -1 4
-1 -1 2
-1 -1 2
613 1 4
-1 -1 2
778 1 3
-1 -1 1
-1 -1 4
-1 -1 2
-1 -1 4
715 1 1
745 1 3
-1 -1 2
-1 -1 4
-1 -1 4
-1 -1 4
-1 -1 4
-1 -1 4
-1 -1 4
-1 -1 2
-1 -1 4
-1 -1 2
-1 -1 2
785 1 3
-1 -1 2
-1 -1 4
597 1 3
-1 -1 2
-1 -1 2
-1 -1 2
540 1 1
-1 -1 2
-1 -1 2
-1 -1 2
-1 -1 4
-1 -1 2
-1 -1 2
-1 -1 4
-1 -1 2
-1 -1 4
-1 -1 2
-1 -1 4
572 1 1
-1 -1 2
-1 -1 4
-1 -1 4
-1 -1 2
-1 -1 4
-1 -1 2
912 1 3
-1 -1 4
597 1 1
757 1 3
563 1 1
-1 -1 2
464 1 1
790 1 3
717 1 1
804 1 3
523 1 3
497 1 1
392 1 1
366 1 1
1194 1 3
598 1 3
382 1 1
359 1 1
533 1 3
-1 -1 2
614 1 3
499 1 1
377 1 1
649 1 3
536 1 3
458 1 1
457 1 3
808 1 1
855 1 3
511 1 3
-1 -1 2
404 1 1
701 1 3
-1 -1 4
424 1 1
-1 -1 3
322 1 1
411 1 1
465 1 1
827 1 3
-1 -1 4
468 1 1
727 1 3
451 1 1
-1 -1 4
486 1 3
434 1 1
1187 1 3
678 1 3
792 1 1
-1 -1 4
480 1 3
-1 -1 2
-1 -1 4
-1 -1 2
-1 -1 1
-1 -1 2
-1 -1 4
-1 -1 2
-1 -1 4
-1 -1 4
-1 -1 2
-1 -1 2
-1 -1 2
-1 -1 4
-1 -1 4
-1 -1 2
-1 -1 2
-1 -1 4
586 1 1
-1 -1 4
-1 -1 2
-1 -1 2
-1 -1 4
-1 -1 4
-1 -1 2
-1 -1 4
-1 -1 2
-1 -1 4
-1 -1 4
481 1 1
-1 -1 2
-1 -1 4
624 1 3
-1 -1 2
1126 1 4
-1 -1 2
-1 -1 2
-1 -1 2
-1 -1 4
762 1 3
-1 -1 2
-1 -1 4
-1 -1 2
679 1 3
-1 -1 4
-1 -1 2
615 1 4
-1 -1 4
654 1 1
579 1 1
492 1 1
-1 -1 2
894 1 3
739 1 3
1222 1 1
-1 -1 4
676 1 3
-1 -1 2
717 1 3
580 1 1
-1 -1 2
683 1 3
576 1 3
452 1 3
-1 -1 2
593 1 3
529 1 1
920 1 3
-1 -1 4
706 1 3
748 1 1
1085 1 3
-1 -1 4
466 1 3
517 1 3
701 1 1
422 1 1
346 1 1
337 1 1
615 1 3
493 1 1
495 1 4
797 1 3
898 1 1
665 1 1
688 1 1
988 1 3
-1 -1 1
418 1 1
593 1 3
479 1 1
620 1 3
522 1 3
380 1 3
394 1 1
624 1 1
-1 -1 1
561 1 3
466 1 2
-1 -1 2
-1 -1 2
646 1 1
-1 -1 4
-1 -1 4
-1 -1 2
887 1 3
-1 -1 4
782 1 1
-1 -1 4
-1 -1 2
595 1 1
-1 -1 4
-1 -1 4
-1 -1 4
476 1 1
-1 -1 4
-1 -1 2
-1 -1 4
895 1 3
-1 -1 4
-1 -1 2
-1 -1 4
617 1 3
-1 -1 4
-1 -1 4
-1 -1 2
-1 -1 2
-1 -1 2
-1 -1 2
-1 -1 4
-1 -1 2
738 1 3
-1 -1 4
-1 -1 2
-1 -1 2
-1 -1 2
-1 -1 4
-1 -1 2
-1 -1 2
-1 -1 4
-1 -1 2
-1 -1 4
-1 -1 4
-1 -1 4
-1 -1 2
-1 -1 2
-1 -1 2
-1 -1 4
603 1 1
790 1 3
-1 -1 1
705 1 3
756 1 1
531 1 3
422 1 3
404 1 3
339 1 3
518 1 1
-1 -1 4
626 1 3
433 1 3
462 1 3
822 1 2
557 1 1
956 1 3
726 1 3
-1 -1 4
-1 -1 2
-1 -1 4
696 1 3
753 1 3
-1 -1 2
840 1 1
-1 -1 4
697 1 3
-1 -1 1
704 1 3
-1 -1 1
416 1 1
-1 -1 3
377 1 1
544 1 1
567 1 1
382 1 1
340 1 1
-1 -1 3
466 1 1
26 1 1
383 1 1
341 1 1
1087 1 3
626 1 1
458 1 3
454 1 3
317 1 3
317 1 2
484 1 1
508 1 1
-1 -1 2
-1 -1 4
-1 -1 2
-1 -1 4
-1 -1 2
-1 -1 4
-1 -1 4
-1 -1 4
-1 -1 4
-1 -1 2
829 1 3
-1 -1 4
-1 -1 4
-1 -1 4
556 1 1
-1 -1 2
-1 -1 4
-1 -1 4
593 1 3
669 1 1
840 1 3
-1 -1 4
-1 -1 4
694 1 1
461 1 2
827 1 3
-1 -1 4
-1 -1 2
-1 -1 4
-1 -1 2
-1 -1 2
-1 -1 4
-1 -1 2
-1 -1 2
-1 -1 2
-1 -1 2
-1 -1 2
-1 -1 4
-1 -1 2
-1 -1 2
-1 -1 2
-1 -1 2
-1 -1 4
-1 -1 2
-1 -1 4
-1 -1 4
-1 -1 4
515 1 1
-1 -1 2
-1 -1 2
735 1 3
-1 -1 2
597 1 1
473 1 1
526 1 1
358 1 1
413 1 1
-1 -1 2
585 1 1
908 1 3
457 1 1
496 1 3
390 1 1
562 1 3
-1 -1 4
472 1 1
367 1 1
406 1 1
874 1 3
436 1 1
458 1 1
415 1 2
901 1 3
-1 -1 4
633 1 3
-1 -1 4
495 1 1
851 1 3
547 1 3
356 1 1
-1 -1 2
620 1 3
492 1 3
472 1 3
452 1 3
681 1 1
434 1 1
422 1 1
663 1 3
491 1 3
476 1 1
813 1 3
480 1 3
361 1 3
437 1 4
634 1 1
713 1 3
470 1 3
718 1 1
764 1 3
-1 -1 4
564 1 1
-1 -1 2
-1 -1 2
-1 -1 2
-1 -1 2
-1 -1 2
1192 1 1
-1 -1 2
-1 -1 4
-1 -1 2
-1 -1 4
-1 -1 2
-1 -1 4
637 1 3
-1 -1 2
-1 -1 2
-1 -1 2
-1 -1 4
-1 -1 2
-1 -1 2
597 1 1
-1 -1 4
634 1 3
-1 -1 4
559 1 3
-1 -1 2
-1 -1 4
-1 -1 4
-1 -1 2
705 1 1
-1 -1 4
-1 -1 4
-1 -1 4
-1 -1 4
-1 -1 2
-1 -1 2
-1 -1 2
-1 -1 4
-1 -1 4
-1 -1 2
-1 -1 4
-1 -1 4
-1 -1 4
866 1 3
-1 -1 2
-1 -1 4
-1 -1 4
-1 -1 2
-1 -1 4
